# Community_BERN5_ID	Plant_BERN5_ID	Plant_is_constant	Charakterart	Community_Name	Plant_Name	is dominant
5520	240	1	0	Potentillo arenariae-Stipetum capillatae LIBBERT 1933	Salvia pratensis	subdominant
5520	241	1	0	Potentillo arenariae-Stipetum capillatae LIBBERT 1933	Medicago falcata	
5520	243	1	0	Potentillo arenariae-Stipetum capillatae LIBBERT 1933	Dianthus carthusianorum	
5520	367	1	0	Potentillo arenariae-Stipetum capillatae LIBBERT 1933	Centaurea maculosa	
5520	374	1	0	Potentillo arenariae-Stipetum capillatae LIBBERT 1933	Phleum phleoides	dominant
5520	375	1	1	Potentillo arenariae-Stipetum capillatae LIBBERT 1933	Potentilla arenaria	subdominant
5520	395	1	0	Potentillo arenariae-Stipetum capillatae LIBBERT 1933	Stipa capillata	dominant
5520	396	1	1	Potentillo arenariae-Stipetum capillatae LIBBERT 1933	Koeleria gracilis	dominant
5601	50	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Agrostis tenuis	
5601	89	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Hypochoeris radicata	subdominant
5601	179	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Cladonia squarrosa	
5601	229	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Rumex acetosella	subdominant
5601	233	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Corynephorus canescens	dominant
5601	376	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Ceratodon purpureus	subdominant
5601	377	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Polytrichum piliferum	dominant
5601	383	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Spergula morisonii	dominant
5601	384	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Teesdalia nudicaulis	subdominant
5601	385	1	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Cornicularia aculeata	subdominant
5601	471	0	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Cladonia furcata	
5601	594	0	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Cladonia pyxidata	
5601	1639	0	0	Teesdalio-Sperguletum vernalis TÜXEN 1955	Cladonia subrangiformis	
5601	3318	0	1	Teesdalio-Sperguletum vernalis TÜXEN 1955	Cladonia rangiferina	
5601	5033	0	1	Teesdalio-Sperguletum vernalis TÜXEN 1955	Cladonia mitis	
5602	50	1	0	Festuco-Sperguletum vernalis PASSARGE 1960	Agrostis tenuis	
5602	179	1	1	Festuco-Sperguletum vernalis PASSARGE 1960	Cladonia squarrosa	
5602	229	1	0	Festuco-Sperguletum vernalis PASSARGE 1960	Rumex acetosella	subdominant
5602	233	1	0	Festuco-Sperguletum vernalis PASSARGE 1960	Corynephorus canescens	subdominant
5602	365	1	0	Festuco-Sperguletum vernalis PASSARGE 1960	Festuca psammophila	subdominant
5602	377	1	0	Festuco-Sperguletum vernalis PASSARGE 1960	Polytrichum piliferum	subdominant
5602	383	1	0	Festuco-Sperguletum vernalis PASSARGE 1960	Spergula morisonii	dominant
5602	385	1	0	Festuco-Sperguletum vernalis PASSARGE 1960	Cornicularia aculeata	subdominant
5602	471	0	0	Festuco-Sperguletum vernalis PASSARGE 1960	Cladonia furcata	
5602	959	0	1	Festuco-Sperguletum vernalis PASSARGE 1960	Cladonia sylvatica	
5602	3317	0	0	Festuco-Sperguletum vernalis PASSARGE 1960	Cladonia arbuscula	
5602	3377	0	0	Festuco-Sperguletum vernalis PASSARGE 1960	Cladonia alcicornis	
5602	5033	0	0	Festuco-Sperguletum vernalis PASSARGE 1960	Cladonia mitis	
5740	25	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Ranunculus flammula flammula	
5740	73	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Dactylorhiza incarnata	
5740	687	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Luzula multiflora	
5740	888	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Hieracium lactucella	
5740	3001	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Acrocladium cuspidatum	subdominant
5740	3003	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Agrostis canina	
5740	3036	1	1	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Caltha palustris	subdominant
5740	3038	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Cardamine pratensis	subdominant
5740	3045	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Carex canescens	
5740	3050	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Carex echinata	
5740	3054	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Carex nigra	dominant
5740	3065	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Carex vesicaria	
5740	3098	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Epilobium palustre	
5740	3099	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Equisetum fluviatile	subdominant
5740	3105	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Eriophorum angustifolium	
5740	3114	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Galium palustre	subdominant
5740	3125	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Hydrocotyle vulgaris	subdominant
5740	3131	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Juncus acutiflorus	dominant
5740	3158	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Lythrum salicaria	
5740	3160	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Mentha aquatica	
5740	3162	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Mnium seligeri	subdominant
5740	3189	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Peucedanum palustre	
5740	3237	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Ranunculus lingua	
5740	3239	0	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Ranunculus repens	
5740	3284	1	0	Junco-Caricetum fuscae TÜXEN ex PASSARGE 1964	Stellaria palustris	subdominant
5741	770	1	0	Carici limosae-Scheuchzerietum palustris (PAUL 1910) LIBBERT 1933	Drosera rotundifolia	subdominant
5741	901	1	1	Carici limosae-Scheuchzerietum palustris (PAUL 1910) LIBBERT 1933	Carex limosa	dominant
5741	1743	1	1	Carici limosae-Scheuchzerietum palustris (PAUL 1910) LIBBERT 1933	Rhynchospora alba	
5741	3105	1	0	Carici limosae-Scheuchzerietum palustris (PAUL 1910) LIBBERT 1933	Eriophorum angustifolium	subdominant
5741	3276	1	0	Carici limosae-Scheuchzerietum palustris (PAUL 1910) LIBBERT 1933	Sphagnum fallax	subdominant
5741	3298	1	0	Carici limosae-Scheuchzerietum palustris (PAUL 1910) LIBBERT 1933	Vaccinium oxycoccos	subdominant
5741	3654	1	1	Carici limosae-Scheuchzerietum palustris (PAUL 1910) LIBBERT 1933	Scheuchzeria palustris	subdominant
5820	901	0	0	Caricetum diandrae JONAS 1932	Carex limosa	
5820	990	0	0	Caricetum diandrae JONAS 1932	Equisetum palustre	
5820	1431	1	0	Caricetum diandrae JONAS 1932	Liparis loeselii	
5820	1646	1	0	Caricetum diandrae JONAS 1932	Stellaria crassifolia	
5820	1647	0	1	Caricetum diandrae JONAS 1932	Eriophorum gracile	
5820	1648	0	0	Caricetum diandrae JONAS 1932	Cicuta virosa	
5820	1649	0	0	Caricetum diandrae JONAS 1932	Bryum pseudotriquetrum	
5820	1650	0	0	Caricetum diandrae JONAS 1932	Climacium dendroides	
5820	3001	0	0	Caricetum diandrae JONAS 1932	Acrocladium cuspidatum	subdominant
5820	3026	1	0	Caricetum diandrae JONAS 1932	Calamagrostis stricta	
5820	3036	1	0	Caricetum diandrae JONAS 1932	Caltha palustris	subdominant
5820	3048	1	0	Caricetum diandrae JONAS 1932	Carex diandra	dominant
5820	3056	1	0	Caricetum diandrae JONAS 1932	Carex lasiocarpa	
5820	3064	1	0	Caricetum diandrae JONAS 1932	Carex rostrata	
5820	3077	1	0	Caricetum diandrae JONAS 1932	Comarum palustre	subdominant
5820	3090	0	0	Caricetum diandrae JONAS 1932	Drepanocladus revolvus	
5820	3098	1	0	Caricetum diandrae JONAS 1932	Epilobium palustre	subdominant
5820	3099	1	0	Caricetum diandrae JONAS 1932	Equisetum fluviatile	dominant
5820	3114	1	0	Caricetum diandrae JONAS 1932	Galium palustre	subdominant
5820	3156	1	0	Caricetum diandrae JONAS 1932	Lysimachia thyrsiflora	subdominant
5820	3160	1	0	Caricetum diandrae JONAS 1932	Mentha aquatica	subdominant
5820	3161	1	0	Caricetum diandrae JONAS 1932	Menyanthes trifoliata	subdominant
5820	3162	1	0	Caricetum diandrae JONAS 1932	Mnium seligeri	subdominant
5820	3165	1	0	Caricetum diandrae JONAS 1932	Myosotis palustris	subdominant
5820	3187	0	0	Caricetum diandrae JONAS 1932	Parnassia palustris	
5820	3189	1	0	Caricetum diandrae JONAS 1932	Peucedanum palustre	subdominant
5820	3284	1	0	Caricetum diandrae JONAS 1932	Stellaria palustris	subdominant
5820	5015	0	0	Caricetum diandrae JONAS 1932	Saxifraga hirculus	subdominant
5820	5019	0	0	Caricetum diandrae JONAS 1932	Hamatocaulis lapponicus	subdominant
5820	5020	0	1	Caricetum diandrae JONAS 1932	Hamatocaulis vernicosus	subdominant
5820	5026	0	0	Caricetum diandrae JONAS 1932	Sphagnum obtusum	subdominant
5821	75	1	0	Eleocharitetum uniglumis ALMQUIST 1929	Eleocharis uniglumis	dominant
5821	747	1	0	Eleocharitetum uniglumis ALMQUIST 1929	Bolboschoenus maritimus	dominant
5821	748	1	0	Eleocharitetum uniglumis ALMQUIST 1929	Juncus gerardii	dominant
5821	749	1	1	Eleocharitetum uniglumis ALMQUIST 1929	Glaux maritima	subdominant
5821	750	1	0	Eleocharitetum uniglumis ALMQUIST 1929	Schoenoplectus tabernaemontani	dominant
5821	3005	1	0	Eleocharitetum uniglumis ALMQUIST 1929	Agrostis stolonifera	dominant
5821	3228	1	0	Eleocharitetum uniglumis ALMQUIST 1929	Potentilla anserina	subdominant
5821	3308	1	0	Eleocharitetum uniglumis ALMQUIST 1929	Atriplex hastata	subdominant
5822	749	1	0	Salicornietum strictae CHRISTIANSEN ex TÜXEN 1974	Glaux maritima	dominant
5822	751	1	0	Salicornietum strictae CHRISTIANSEN ex TÜXEN 1974	Salicornia brachystachya	dominant
5822	752	1	0	Salicornietum strictae CHRISTIANSEN ex TÜXEN 1974	Suaeda maritima	subdominant
5822	753	1	1	Salicornietum strictae CHRISTIANSEN ex TÜXEN 1974	Spergularia salina	subdominant
5822	754	1	0	Salicornietum strictae CHRISTIANSEN ex TÜXEN 1974	Spergularia media	subdominant
5822	755	1	0	Salicornietum strictae CHRISTIANSEN ex TÜXEN 1974	Puccinellia maritima	dominant
5822	3308	1	0	Salicornietum strictae CHRISTIANSEN ex TÜXEN 1974	Atriplex hastata	dominant
5823	749	1	0	Puccinellietum maritimae CHRISTIANSEN 1927	Glaux maritima	dominant
5823	751	1	0	Puccinellietum maritimae CHRISTIANSEN 1927	Salicornia brachystachya	
5823	752	1	0	Puccinellietum maritimae CHRISTIANSEN 1927	Suaeda maritima	subdominant
5823	753	1	1	Puccinellietum maritimae CHRISTIANSEN 1927	Spergularia salina	subdominant
5823	754	1	0	Puccinellietum maritimae CHRISTIANSEN 1927	Spergularia media	dominant
5823	755	1	0	Puccinellietum maritimae CHRISTIANSEN 1927	Puccinellia maritima	dominant
5823	756	1	0	Puccinellietum maritimae CHRISTIANSEN 1927	Aster tripolium	dominant
5823	757	1	0	Puccinellietum maritimae CHRISTIANSEN 1927	Plantago maritima	subdominant
5823	758	1	0	Puccinellietum maritimae CHRISTIANSEN 1927	Triglochin maritimum	dominant
5823	1685	0	0	Puccinellietum maritimae CHRISTIANSEN 1927	Spergularia marginata	
5824	748	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Juncus gerardii	
5824	749	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Glaux maritima	dominant
5824	751	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Salicornia brachystachya	dominant
5824	752	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Suaeda maritima	subdominant
5824	753	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Spergularia salina	dominant
5824	755	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Puccinellia maritima	
5824	756	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Aster tripolium	subdominant
5824	757	1	1	Spergulario-Puccinellietum distantis FEEKES 1934	Plantago maritima	dominant
5824	758	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Triglochin maritimum	subdominant
5824	759	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Juncus ranarius	
5824	760	1	1	Spergulario-Puccinellietum distantis FEEKES 1934	Puccinellia distans	dominant
5824	3005	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Agrostis stolonifera	
5824	3308	1	0	Spergulario-Puccinellietum distantis FEEKES 1934	Atriplex hastata	subdominant
5825	79	1	1	Juncetum gerardii NORDHAGEN 1923	Festuca rubra rubra	dominant
5825	333	0	1	Juncetum gerardii NORDHAGEN 1923	Leontodon autumnalis	
5825	748	1	1	Juncetum gerardii NORDHAGEN 1923	Juncus gerardii	dominant
5825	749	0	1	Juncetum gerardii NORDHAGEN 1923	Glaux maritima	
5825	757	0	1	Juncetum gerardii NORDHAGEN 1923	Plantago maritima	
5825	758	1	1	Juncetum gerardii NORDHAGEN 1923	Triglochin maritimum	
5825	3005	1	1	Juncetum gerardii NORDHAGEN 1923	Agrostis stolonifera	dominant
5825	3194	0	1	Juncetum gerardii NORDHAGEN 1923	Phragmites australis	
5825	3228	0	1	Juncetum gerardii NORDHAGEN 1923	Potentilla anserina	
5826	756	1	1	Atriplici-Elytrigietum pungentis BEEFTINK et WESTHOFF 1962	Aster tripolium	
5826	3308	1	1	Atriplici-Elytrigietum pungentis BEEFTINK et WESTHOFF 1962	Atriplex hastata	
5826	3704	1	1	Atriplici-Elytrigietum pungentis BEEFTINK et WESTHOFF 1962	Elymus pungens	dominant
5827	752	1	1	Suaedetum maritimae CONRAD 1935) PIGNATTI 1953	Suaeda maritima	dominant
5828	1451	1	1	Atriplicetum littoralis WARMING 1906) WESTHOFF et BEEFTINK 1950	Matricaria maritima inodora	
5828	1542	1	1	Atriplicetum littoralis WARMING 1906) WESTHOFF et BEEFTINK 1950	Halimione portulacoides	
5828	3308	1	1	Atriplicetum littoralis WARMING 1906) WESTHOFF et BEEFTINK 1950	Atriplex hastata	dominant
5828	3707	1	1	Atriplicetum littoralis WARMING 1906) WESTHOFF et BEEFTINK 1950	Atriplex littoralis	dominant
5829	1542	1	1	Halimionetum portulacoides KUHNHOLTZ-LORDAT 1927	Halimione portulacoides	dominant
6001	50	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Agrostis tenuis	
6001	113	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Dryopteris filix-mas	dominant
6001	115	1	1	Dryopteri-Cultopinetum HOFMANN 2002	Oxalis acetosella	
6001	117	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Rhamnus frangula	subdominant
6001	122	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Moehringia trinervia	
6001	123	1	1	Dryopteri-Cultopinetum HOFMANN 2002	Fagus sylvatica	
6001	125	1	1	Dryopteri-Cultopinetum HOFMANN 2002	Carpinus betulus	
6001	126	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Quercus robur	
6001	132	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Calamagrostis epigejos	
6001	145	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Scleropodium purum	dominant
6001	159	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Pleurozium schreberi	dominant
6001	160	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Sorbus aucuparia	subdominant
6001	161	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Dryopteris dilatata	dominant
6001	163	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Rubus idaeus	subdominant
6001	164	0	0	Dryopteri-Cultopinetum HOFMANN 2002	Athyrium filix-femina	subdominant
6001	167	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Milium effusum	
6001	245	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Acer pseudoplatanus	
6001	419	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Pohlia nutans	
6001	546	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Rubus fruticosus agg.	subdominant
6001	3198	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Pinus sylvestris sylvestris	dominant
6001	3292	1	0	Dryopteri-Cultopinetum HOFMANN 2002	Urtica dioica	subdominant
6002	50	1	0	Rubo-Cultopinetum HOFMANN 2002	Agrostis tenuis	
6002	115	1	0	Rubo-Cultopinetum HOFMANN 2002	Oxalis acetosella	
6002	122	1	0	Rubo-Cultopinetum HOFMANN 2002	Moehringia trinervia	
6002	123	1	0	Rubo-Cultopinetum HOFMANN 2002	Fagus sylvatica	
6002	125	1	0	Rubo-Cultopinetum HOFMANN 2002	Carpinus betulus	
6002	126	1	0	Rubo-Cultopinetum HOFMANN 2002	Quercus robur	
6002	132	1	0	Rubo-Cultopinetum HOFMANN 2002	Calamagrostis epigejos	
6002	138	1	0	Rubo-Cultopinetum HOFMANN 2002	Avenella flexuosa	
6002	145	1	0	Rubo-Cultopinetum HOFMANN 2002	Scleropodium purum	dominant
6002	159	1	0	Rubo-Cultopinetum HOFMANN 2002	Pleurozium schreberi	dominant
6002	160	1	0	Rubo-Cultopinetum HOFMANN 2002	Sorbus aucuparia	
6002	163	1	0	Rubo-Cultopinetum HOFMANN 2002	Rubus idaeus	dominant
6002	419	1	1	Rubo-Cultopinetum HOFMANN 2002	Pohlia nutans	
6002	546	1	0	Rubo-Cultopinetum HOFMANN 2002	Rubus fruticosus agg.	subdominant
6002	3198	1	0	Rubo-Cultopinetum HOFMANN 2002	Pinus sylvestris sylvestris	dominant
6003	108	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Brachypodium sylvaticum	dominant
6003	115	1	1	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Oxalis acetosella	subdominant
6003	138	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Avenella flexuosa	subdominant
6003	145	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Scleropodium purum	dominant
6003	160	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Sorbus aucuparia	dominant
6003	163	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Rubus idaeus	subdominant
6003	225	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Euphorbia cyparissias	subdominant
6003	447	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Dryopteris carthusiana	subdominant
6003	467	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Geranium robertianum	dominant
6003	3198	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Pinus sylvestris sylvestris	dominant
6003	3292	1	0	Brachypodio sylvaticae-Cultopinetum HOFMANN 2002	Urtica dioica	subdominant
6004	50	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Agrostis tenuis	
6004	55	1	1	Arrhenathero-Cultopinetum HOFMANN 2002	Arrhenatherum elatius	dominant
6004	108	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Brachypodium sylvaticum	
6004	126	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Quercus robur	
6004	128	1	1	Arrhenathero-Cultopinetum HOFMANN 2002	Quercus petraea	
6004	132	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Calamagrostis epigejos	dominant
6004	138	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Avenella flexuosa	subdominant
6004	145	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Scleropodium purum	dominant
6004	159	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Pleurozium schreberi	dominant
6004	160	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Sorbus aucuparia	dominant
6004	163	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Rubus idaeus	subdominant
6004	235	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Rosa canina	subdominant
6004	236	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Prunus spinosa	subdominant
6004	354	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Stellaria media	
6004	545	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Galium sylvaticum	
6004	546	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Rubus fruticosus agg.	subdominant
6004	886	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Crataegus laevigata	subdominant
6004	3198	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Pinus sylvestris sylvestris	dominant
6004	3292	1	0	Arrhenathero-Cultopinetum HOFMANN 2002	Urtica dioica	subdominant
6006	50	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Agrostis tenuis	
6006	117	1	1	Rubo-Avenello-Cultopinetum HOFMANN 2002	Rhamnus frangula	subdominant
6006	126	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Quercus robur	
6006	132	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Calamagrostis epigejos	
6006	138	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Avenella flexuosa	dominant
6006	141	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Betula pendula	
6006	145	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Scleropodium purum	dominant
6006	159	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Pleurozium schreberi	dominant
6006	160	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Sorbus aucuparia	dominant
6006	163	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Rubus idaeus	subdominant
6006	419	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Pohlia nutans	
6006	447	0	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Dryopteris carthusiana	
6006	3198	1	0	Rubo-Avenello-Cultopinetum HOFMANN 2002	Pinus sylvestris sylvestris	dominant
6007	117	1	0	Calamagrostio-Cultopinetum HOFMANN 2002	Rhamnus frangula	subdominant
6007	122	1	1	Calamagrostio-Cultopinetum HOFMANN 2002	Moehringia trinervia	subdominant
6007	132	1	0	Calamagrostio-Cultopinetum HOFMANN 2002	Calamagrostis epigejos	dominant
6007	138	1	0	Calamagrostio-Cultopinetum HOFMANN 2002	Avenella flexuosa	dominant
6007	145	1	0	Calamagrostio-Cultopinetum HOFMANN 2002	Scleropodium purum	dominant
6007	159	1	0	Calamagrostio-Cultopinetum HOFMANN 2002	Pleurozium schreberi	dominant
6007	160	0	0	Calamagrostio-Cultopinetum HOFMANN 2002	Sorbus aucuparia	subdominant
6007	163	1	0	Calamagrostio-Cultopinetum HOFMANN 2002	Rubus idaeus	subdominant
6007	447	0	0	Calamagrostio-Cultopinetum HOFMANN 2002	Dryopteris carthusiana	subdominant
6007	465	1	0	Calamagrostio-Cultopinetum HOFMANN 2002	Epilobium angustifolium	subdominant
6007	3198	1	0	Calamagrostio-Cultopinetum HOFMANN 2002	Pinus sylvestris sylvestris	dominant
6008	50	1	0	Convallario-Cultopinetum HOFMANN 2002	Agrostis tenuis	
6008	54	1	0	Convallario-Cultopinetum HOFMANN 2002	Anthoxanthum odoratum	
6008	114	1	0	Convallario-Cultopinetum HOFMANN 2002	Veronica chamaedrys	
6008	126	1	1	Convallario-Cultopinetum HOFMANN 2002	Quercus robur	
6008	128	1	0	Convallario-Cultopinetum HOFMANN 2002	Quercus petraea	
6008	132	1	1	Convallario-Cultopinetum HOFMANN 2002	Calamagrostis epigejos	dominant
6008	138	1	0	Convallario-Cultopinetum HOFMANN 2002	Avenella flexuosa	dominant
6008	145	1	0	Convallario-Cultopinetum HOFMANN 2002	Scleropodium purum	dominant
6008	159	1	0	Convallario-Cultopinetum HOFMANN 2002	Pleurozium schreberi	dominant
6008	160	1	0	Convallario-Cultopinetum HOFMANN 2002	Sorbus aucuparia	subdominant
6008	163	1	0	Convallario-Cultopinetum HOFMANN 2002	Rubus idaeus	subdominant
6008	165	1	0	Convallario-Cultopinetum HOFMANN 2002	Pteridium aquilinum	
6008	169	1	1	Convallario-Cultopinetum HOFMANN 2002	Convallaria majalis	dominant
6008	170	1	0	Convallario-Cultopinetum HOFMANN 2002	Calamagrostis arundinacae	
6008	178	1	0	Convallario-Cultopinetum HOFMANN 2002	Festuca ovina ovina	
6008	225	1	1	Convallario-Cultopinetum HOFMANN 2002	Euphorbia cyparissias	
6008	226	1	0	Convallario-Cultopinetum HOFMANN 2002	Galium verum	
6008	231	1	0	Convallario-Cultopinetum HOFMANN 2002	Peucedanum oreoselinum	
6008	444	1	0	Convallario-Cultopinetum HOFMANN 2002	Trientalis europaea	
6008	447	1	0	Convallario-Cultopinetum HOFMANN 2002	Dryopteris carthusiana	
6008	451	1	0	Convallario-Cultopinetum HOFMANN 2002	Fragaria vesca	
6008	921	1	0	Convallario-Cultopinetum HOFMANN 2002	Juniperus communis	subdominant
6008	1014	1	0	Convallario-Cultopinetum HOFMANN 2002	Polygonatum odoratum	
6008	3198	1	0	Convallario-Cultopinetum HOFMANN 2002	Pinus sylvestris sylvestris	dominant
6008	3312	1	0	Convallario-Cultopinetum HOFMANN 2002	Vaccinium myrtillus	
6008	3314	1	0	Convallario-Cultopinetum HOFMANN 2002	Vaccinium vitis-idaea	
6009	117	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Rhamnus frangula	
6009	123	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Fagus sylvatica	
6009	128	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Quercus petraea	
6009	132	0	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Calamagrostis epigejos	
6009	138	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Avenella flexuosa	dominant
6009	156	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Hypnum cupressiforme	dominant
6009	159	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Pleurozium schreberi	dominant
6009	160	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Sorbus aucuparia	
6009	172	0	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Luzula pilosa	
6009	173	0	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Carex pilulifera	
6009	191	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Dicranum polysetum	subdominant
6009	959	0	1	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Cladonia sylvatica	
6009	3198	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Pinus sylvestris sylvestris	dominant
6009	3312	1	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Vaccinium myrtillus	dominant
6009	3313	0	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Leucobryum glaucum	
6009	3314	0	1	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Vaccinium vitis-idaea	
6009	3318	0	0	Vaccinio myrtilli-Cultopinetum HOFMANN 2002	Cladonia rangiferina	
6010	126	1	1	Deschampsio-Cultopinetum HOFMANN 2002	Quercus robur	
6010	128	1	0	Deschampsio-Cultopinetum HOFMANN 2002	Quercus petraea	
