# ART_BERN5_ID	Plant_Name	pH_min	BS_min	CN_min	WI_min	CI_min	VP_min	CWB_min	pH_optmin	BS_optmin	CN_optmin	WI_optmin	CI_optmin	VP_optmin	CWB_optmin	pH_optmax	BS_optmax	CN_optmax	WI_optmax	CI_optmax	VP_optmax	CWB_optmax	pH_max	BS_max	CN_max	WI_max	CI_max	VP_max	CWB_max
907	Primula minima	3	3	18	5	5	40	1	3.3	7	21	10	21	59	25	4.2	19	30	26	36	116	97	4.6	24	33	32	41	135	122
908	Polygala serpyllifolia	3.1	4	22	31	31	90	1	3.3	7	25	35	18	116	14	4.2	18	36	50	27	194	55	4.5	22	40	55	30	220	69
909	Alnus incana	4.5	23	10	8	8	110	-46	5.2	38	13	15	13	132	-12	7.3	84	24	37	34	198	88	8	100	28	45	41	220	122
910	Eurhynchium swartzii	4.8	26	15	9	9	110	-22	5.3	40	17	15	17	126	6	6.9	85	25	36	35	174	93	7.5	100	28	43	41	190	122
912	Moneses uniflora	3.8	13	15	8	8	105	-36	4.6	30	18	14	13	128	-9	7.1	82	27	32	30	197	71	8	100	31	38	36	220	98
913	Orthilia secunda	3.8	13	15	8	8	105	-36	4.6	30	18	14	13	128	-9	7.1	82	27	32	30	197	71	8	100	31	38	36	220	98
914	Corallorhiza trifida	3	3	12	6	6	115	-22	3.3	7	15	13	14	130	-5	4.4	21	27	34	24	175	43	4.8	26	31	41.7	28	190	60
915	Neottia cordata	3	3	22	42	42	90	-17	3.2	6	29	46	14	105	-5	4.1	17	52	61	21	150	29	4.4	21	60	66	24	165	41
916	Blechnum spicant	3	3	15	4	4	90	-22	3.4	8	18	15	17	124	6	4.6	23	29	48	35	226	93	5	28	33	60	41	260	122
917	Melampyrum sylvaticum	3.6	11	15	5	5	90	-17	3.8	14	18	8	17	103	10	4.5	23	27	18	35	142	94	4.8	26	31	22	41	155	122
918	Coronilla coronata	6.2	45	15	4	4	105	-46	6.6	56	17	7	10	128	-23	8	89	23	19	25	197	46	8.5	100	26	23	30	220	69
919	Molinia arundinacea	3	3	15	4	4	105	-22	4	22	18	16	16	136	2	7	80	27	53	31	229	74	8	100	31	66	36	260	98
921	Juniperus communis	3	3	11	4	4	80	-46	4	22	16	8	13	116	-12	7	80	34	22	34	224	88	8	100	40	27	41	260	122
922	Cytisus supinus	3	3	22	5	5	175	-22	4	10	23	7	14	184	-3	7	34	29	15	26	211	50	8	42	31	18	30	220	69
923	Rhamnus saxatilis	5.7	36	15	4	4	115	-46	6.2	48	18	9	10	144	-23	7.9	87	27	24	25	231	46	8.5	100	31	29	30	260	69
924	Polygala chamaebuxus	3.1	4	15	4	4	40	-46	4	23	18	7	13	76	-12	7	80	27	19	34	184	88	8	100	31	23	41	220	122
926	Festuca guestfalica	4.5	23	12	4	4	90	-27	5.1	38	15	7	14	105	-7	6.9	84	27	19	26	150	49	7.5	100	31	23	30	165	69
927	Helianthemum ovatum	3.2	5	12	4	4	90	-46	4.2	24	15	8	10	116	-23	7.4	81	27	22	25	194	46	8.5	100	31	27	30	220	69
929	Carex ericetorum	3.1	4	18	4	4	105	-46	4	23	20	8	12	128	-17	7	80	28	22	30	197	69	8	100	31	27	36	220	98
930	Viola collina	3.7	12	15	4	4	120	-31	4.5	29	18	7	10	138	-22	7.1	82	27	18	16	192	3	8	100	31	22	18	210	12
931	Trifolium alpestre	3.5	10	8	4	4	90	-46	4.2	28	12	8	10	116	-23	6.3	82	26	22	25	194	46	7	100	31	27	30	220	69
933	Rhytidiadelphus triquetrus	3	3	15	6	6	40	-17	3.8	22	18	10	17	70	10	6.2	80	27	23	35	160	94	7	100	31	28	41	190	122
934	Carex alba	4.6	24	15	5	5	90	-46	5.3	39	17	8	10	116	-23	7.7	84	23	19	25	194	46	8.5	100	26	23	30	220	69
935	Adenostyles alpina	5.5	34	15	5	5	65	-22	6	47	17	8	17	90	6	7.5	86	23	19	35	165	93	8	100	26	23	41	190	122
936	Luzula sieberi	3.6	11	20	5	5	90	11	4	16	22	8	22	95	33	5.2	31	28	18	36	110	99	5.7	36	31	22	41	115	122
937	Aposeris foetida	4.6	24	15	5	5	115	-17	5	39	17	8	15	130	0	6.5	84	23	17	26	175	51	7	100	26	21	30	190	69
938	Luzula luzulina	4.6	24	15	5	5	110	-17	5	39	17	8	15	119	0	6.5	84	23	19	26	146	51	7	100	26	23	30	155	69
939	Alchemilla alpina	3.2	5	15	9	9	90	11	3.4	8	18	15	22	105	33	4.2	18	27	35	36	150	99	4.5	22	31	42.2	41	165	122
940	Huperzia selago	3	3	15	8	8	90	-17	3.4	8	18	14	17	103	10	4.7	24	27	34	35	142	94	5.2	30	31	41	41	155	122
941	Viola biflora	3.7	12	15	8	8	40	-12	4.4	29	18	18	18	65	14	6.7	82	27	49	35	140	95	7.5	100	31	60	41	165	122
942	Campanula cochleariifolia	3.3	6	15	4	4	40	-7	4.2	24	18	7	19	60	18	7	81	27	16	35	120	96	8	100	31	19	41	140	122
943	Valeriana montana	5.7	35	15	5	5	65	-7	6.2	48	17	7	19	80	18	7.9	87	23	16	35	125	96	8.5	100	26	19	41	140	122
944	Veratrum album	3	3	15	8	8	65	-17	3.9	22	18	18	17	85	10	6.6	80	28	49	35	145	94	7.5	100	32	60	41	165	122
945	Polystichum lonchitis	4	16	15	5	5	40	-17	4.8	32	18	7	17	65	10	7.2	83	27	16	35	140	94	8	100	31	19	41	165	122
946	Mnium spinosum	5.7	35	15	5	5	110	-7	5.9	48	17	7	17	116	8	6.7	87	23	15	26	134	53	7	100	26	18	30	140	69
947	Gymnocarpium robertianum	4.5	23	15	4	4	90	-22	5.2	38	18	6	17	105	6	7.3	84	27	14	35	150	93	8	100	31	17	41	165	122
948	Asplenium viride	3.8	13	18	5	5	40	-17	4.6	30	20	7	17	67	10	7.1	82	28	15	35	148	94	8	100	31	18	41	175	122
949	Viola rupestris	4.5	23	15	8	8	105	-36	5.2	38	18	12	10	128	-26	7.3	84	27	27	16	197	2	8	100	31	32	18	220	12
950	Moehringia muscosa	5	28	20	5	5	40	11	5.7	42	22	7	22	56	33	7.8	85	28	14	36	104	99	8.5	100	31	17	41	120	122
951	Gentiana asclepiadea	4.2	18	15	8	8	90	-12	4.8	34	18	18	18	116	14	6.8	83	27	48	35	194	95	7.5	100	31	58	41	220	122
952	Lonicera caerulea	3	3	20	5	5	55	1	3.4	8	22	15	21	75	25	4.7	24	28	45	36	135	97	5.2	30	31	55	41	155	122
954	Rhododendron hirsutum	4.5	23	18	5	5	55	1	5.1	38	20	7	21	70	25	6.9	84	28	14	36	115	97	7.5	100	31	17	41	130	122
955	Rhododendron ferrugineum	3	3	18	5	5	55	-17	3.3	7	20	8	17	78	10	4.4	21	28	18	35	147	94	4.8	26	31	22	41	170	122
956	Pyrola chlorantha	4.5	23	18	8	8	105	-36	5	38	20	14	13	128	-9	6.5	84	28	32	30	197	71	7	100	31	38	36	220	98
957	Chimaphila umbellata	4.5	23	18	5	5	105	-46	5	38	20	8	8	128	-36	6.5	84	28	20	14	197	-7	7	100	31	24	16	220	2
958	Lophocolea bidentata	3.3	6	18	4	4	165	-12	3.9	16	20	6	14	170	-7	5.9	49	28	15	17	185	7	6.6	60	31	18	18	190	12
959	Cladonia arbuscula	3	3	18	4	4	90	-46	3.8	22	22	14	10	116	-23	6.2	80	35	44	25	194	46	7	100	40	55	30	220	69
960	Pinus montana	3	3	18	5	5	55	-7	4	22	20	15	19	75	18	7	80	28	45	35	135	96	8	100	31	55	41	155	122
961	Juniperus sibirica	4.5	23	18	8	8	55	-36	5.1	38	20	14	9	77	-28	6.9	84	28	32	14	143	-5	7.5	100	31	38	16	165	2
962	Sorbus chamaemespilus	4.3	19	18	5	5	55	-22	5	35	20	7	17	72	6	7.2	83	28	15	35	123	93	8	100	31	18	41	140	122
963	Alnus viridis	3.1	4	15	6	6	65	-17	3.8	23	18	16	17	86	10	6.2	80	27	49	35	149	94	7	100	31	60	41	170	122
964	Adenostyles alliariae	3.8	13	15	8	8	40	-17	4.6	30	18	18	17	61	10	7.1	82	27	49	35	124	94	8	100	31	60	41	145	122
965	Geranium sylvaticum	4	17	12	8	8	40	-31	4.6	33	15	18	15	76	0	6.4	83	27	49	34	184	91	7	100	31	60	41	220	122
966	Pedicularis hacquetii	4.9	27	15	9	9	65	11	5.4	41	17	14	22	75	33	6.9	85	23	32	36	105	99	7.5	100	26	38	41	115	122
969	Senecio subalpinus	4.5	23	8	28	28	65	-7	5	38	11	34	19	81	18	6.5	84	22	53	35	129	96	7	100	26	60	41	145	122
970	Peucedanum ostruthium	4.5	21	8	12	12	45	-22	5.1	36	11	21	17	61	6	6.9	84	22	50	35	109	93	7.5	100	26	60	41	125	122
971	Saxifraga rotundifolia	4.3	19	15	4	4	40	-17	5	35	18	15	17	65	10	7.2	83	27	48	35	140	94	8	100	31	60	41	165	122
972	Agrostis schraderiana	4.5	28	15	28	28	65	11	5	42	17	34	22	75	33	6.5	85	23	53	36	105	99	7	100	26	60	41	115	122
973	Pedicularis recutita	4.5	23	15	28	28	65	11	5.1	38	17	34	22	75	33	6.9	84	23	53	36	105	99	7.5	100	26	60	41	115	122
974	Poa hybrida	4.3	19	15	12	12	40	-17	4.8	35	18	21	17	55	10	6.4	83	27	50	35	100	94	7	100	31	60	41	115	122
975	Aconitum lycoctonum	4.6	24	12	8	8	65	-17	5.1	39	15	18	17	87	10	6.9	84	24	49	35	153	94	7.5	100	28	60	41	175	122
976	Ranunculus aconitifolius	4.1	17	15	12	12	65	11	4.7	33	18	21	22	81	33	6.8	83	27	50	36	129	99	7.5	100	31	60	41	145	122
977	Festuca filiformis	3	3	15	4	4	120	-46	3.8	22	18	7	10	134	-23	6.2	80	29	16	25	176	46	7	100	33	20	30	190	69
978	Tozzia alpina	4.5	23	15	12	12	65	1	5.2	38	17	21	21	85	25	7.3	84	23	50	36	145	97	8	100	26	60	41	165	122
979	Pinus cembra	3	3	15	4	4	55	-7	3.4	8	18	14	19	77	18	4.9	26	27	47	35	143	96	5.4	32	31	58	41	165	122
980	Valeriana tripteris	4.5	23	18	5	5	55	-7	5.2	38	20	9	19	75	18	7.3	84	28	23	35	135	96	8	100	31	28	41	155	122
981	Soldanella alpina	3.2	5	18	14	14	65	-7	4.1	24	20	22	19	81	18	7	81	28	49	35	129	96	8	100	31	58	41	145	122
982	Mentha suaveolens 	4.5	23	12	5	5	165	-46	4.9	33	14	13	10	188	-23	6.3	64	20	37	25	257	46	6.8	75	22	46	30	280	69
983	Verbena officinalis	5.4	32	12	5	5	165	-46	5.6	40	14	13	10	176	-23	6.5	66	20	37	25	209	46	6.8	75	22	46	30	220	69
985	Ranunculus acris	3.1	4	12	4	4	65	-46	4	23	16	16	13	96	-12	7	80	28	53	34	189	88	8	100	33	66	41	220	122
986	Cirsium rivulare	4.8	26	15	25	25	115	-7	5.4	40	17	31	17	127	8	7.3	85	23	51	26	163	53	8	100	26	58	30	175	69
988	Trollius europaeus	3.3	6	12	8	8	90	-36	4	24	16	19	14	110	-4	6.2	81	28	54	34	170	90	7	100	33	66	41	190	122
989	Taraxacum erythrospermum	3.3	6	18	4	4	140	-12	4.1	24	20	6	14	152	-7	6.6	81	28	15	17	188	7	7.5	100	31	18	18	200	12
990	Equisetum palustre	4.1	17	12	36	36	40	-36	4.8	33	16	40	12	76	-15	7.2	83	28	55	25	184	48	8	100	33	60	30	220	69
991	Carum carvi	4.5	23	12	9	9	90	-27	5.2	38	14	15	14	107	-7	7.3	84	20	34	26	158	49	8	100	22	41	30	175	69
992	Phyteuma nigrum	3.3	6	12	5	5	90	11	3.7	11	15	9	22	105	33	5.1	29	27	21	36	150	99	5.6	35	31	25	41	165	122
993	Poa chaixii	3.2	5	12	4	4	90	1	3.9	24	15	8	21	110	25	6.2	81	27	22	36	170	97	7	100	31	27	41	190	122
994	Centaurea nigra	3.3	6	18	5	5	90	-31	3.7	11	20	13	15	116	0	4.9	26	28	37	34	194	91	5.4	32	31	45	41	220	122
995	Meum athamanticum	3.2	5	12	4	4	65	11	3.5	9	15	8	22	85	33	4.4	21	27	21	36	145	99	4.8	26	31	26	41	165	122
996	Pimpinella magna rubra	4.9	27	18	5	5	90	20	5.3	41	19	8	22	105	29	6.5	85	24	17	28	150	59	7	100	26	21	30	165	69
997	Astrantia major	4.7	23	18	5	5	90	11	5.3	38	19	12	20	117	22	7.3	84	24	34	27	198	57	8	100	26	42	30	225	69
998	Rhinanthus alectorolophus	5.5	34	18	5	5	90	20	5.9	47	19	8	22	105	29	7.1	86	24	17	28	150	59	7.5	100	26	21	30	165	69
999	Silene dioica	5.5	34	18	5	5	90	20	5.9	47	19	8	22	105	29	7.1	86	24	17	28	150	59	7.5	100	26	21	30	165	69
1000	Crepis aurea	3.8	13	12	5	5	40	-17	4.4	30	15	12	17	60	10	6.3	82	27	33	35	120	94	7	100	31	41	41	140	122
1001	Poa alpina	3.2	5	15	5	5	40	-17	4.1	24	18	8	17	60	10	7	81	27	20	35	120	94	8	100	31	24	41	140	122
1002	Phleum alpinum	4.2	18	15	4	4	40	-17	4.7	34	18	11	17	61	10	6.4	83	27	32	35	124	94	7	100	31	40	41	145	122
1003	Trifolium badium	6.4	52	20	4	4	40	20	6.7	61	21	6	24	56	40	7.6	90	24	14	36	104	101	8	100	26	17	41	120	122
1004	Trifolium thalii	6	38	20	4	4	40	20	6.4	50	21	6	24	57	40	7.6	87	24	14	36	108	101	8	100	26	17	41	125	122
1005	Trifolium pratense nivale	4.9	27	20	4	4	90	20	5.5	41	21	6	22	96	29	7.3	85	24	14	28	114	59	8	100	26	17	30	120	69
1006	Ligusticum mutellina	3.6	11	20	4	4	40	-12	4.2	28	22	9	18	61	14	6.3	82	28	26	35	124	95	7	100	31	32	41	145	122
1007	Plantago atrata	6	38	20	5	5	40	25	6.4	50	21	7	25	45	44	7.6	87	24	14	37	60	102	8	100	26	17	41	65	122
1008	Ilex aquifolium	3.3	6	18	4	4	145	-22	3.8	13	20	11	14	172	-3	5.6	35	28	34	26	253	50	6.2	43	31	42	30	280	69
1009	Acer monspessulanum	5.2	30	12	5	5	170	-46	5.8	44	14	8	10	188	-23	7.8	86	23	19	25	242	46	8.5	100	26	23	30	260	69
1010	Ribes alpinum	3	3	15	5	5	110	-17	4	22	18	8	15	132	0	7	80	27	17	26	198	51	8	100	31	21	30	220	69
1011	Rubus canescens	4.4	21	15	5	5	180	-46	5.1	36	18	9	10	196	-23	7.2	84	27	22	25	244	46	8	100	31	27	30	260	69
1014	Polygonatum odoratum	3	3	12	4	4	115	-46	3.9	22	15	7	10	136	-23	6.6	80	27	19	25	199	46	7.5	100	31	23	30	220	69
1015	Prunus mahaleb	4.1	17	12	5	5	125	-46	4.8	33	15	8	9	152	-29	7.2	83	27	19	19	233	19	8	100	31	23	23	260	36
1016	Corydalis solida	5	28	15	6	6	125	-31	5.5	42	17	10	12	142	-12	7	85	23	22	24	193	41	7.5	100	26	27	28	210	60
1017	Helleborus foetidus	4.4	21	15	5	5	115	-31	5.1	36	17	8	13	144	-11	7.2	84	23	20	25	231	49	8	100	26	24	30	260	69
1018	Hippocrepis emerus	4.7	25	15	5	5	130	-27	5.4	40	17	8	14	156	-7	7.7	85	23	19	26	234	49	8.5	100	26	23	30	260	69
1019	Euphorbia amygdaloides	4.2	18	15	6	6	90	-46	4.9	34	18	10	10	124	-23	7.2	83	27	22	25	226	46	8	100	31	27	30	260	69
1020	Elytrigia juncea	3.3	6	12	4	4	165	-12	4	24	14	6	14	198	-6	6.2	81	23	15	17	297	12	7	100	26	18	19	330	18
1021	Honckenya peploides	3.3	6	18	4	4	165	-12	4.1	24	19	6	14	170	-7	6.6	81	24	15	17	185	7	7.5	100	26	18	18	190	12
1022	Ammophila arenaria	3.3	6	18	4	4	140	-46	4.1	24	20	6	9	150	-29	6.6	81	28	15	19	180	19	7.5	100	31	18	23	190	36
1023	Eryngium maritimum	3.6	11	18	4	4	140	-22	3.8	14	20	6	16	180	2	4.6	23	28	15	31	300	74	4.9	27	31	18	36	340	98
1024	Calystegia soldanella	4	16	18	5	5	140	-22	4.7	32	20	8	12	150	-15	6.8	83	28	18	16	180	5	7.5	100	31	22	18	190	12
1025	Calammophila baltica	3.3	6	18	4	4	165	-12	4.2	24	19	7	14	170	-7	7	81	24	18	17	185	7	8	100	26	22	18	190	12
1026	Festuca amethystina	6.4	52	15	6	6	75	-46	6.7	61	17	12	8	104	-34	7.6	90	23	31	15	191	0	8	100	26	38	18	220	12
1027	Rorippa sylvestris	4.5	23	12	5	5	115	-46	5.2	38	14	17	10	136	-23	7.3	84	23	53	25	199	46	8	100	26	66	30	220	69
1028	Veronica beccabunga	4	16	12	33	33	65	-46	4.7	32	15	39	13	96	-12	6.8	83	24	59	34	189	88	7.5	100	28	66	41	220	122
1030	Tussilago farfara	4.7	25	12	8	8	40	-36	5.3	40	15	13	14	84	-4	7.3	85	24	30	34	216	90	8	100	28	36	41	260	122
1032	Arbutus unedo	3.5	10	15	5	5	195	-46	4.2	28	17	8	12	224	-17	6.3	82	23	18	30	311	69	7	100	26	22	36	340	98
1033	Lathyrus maritimus	3.6	11	18	4	4	140	-22	4.1	17	20	6	12	150	-15	5.6	38	28	15	16	180	5	6.2	45	31	18	18	190	12
1034	Dictamnus albus	5.2	30	10	5	5	145	-46	5.7	44	13	8	10	160	-23	7.4	86	22	19	25	205	46	8	100	26	23	30	220	69
1035	Castanea sativa	3.2	5	15	4	4	175	-22	3.8	15	18	8	15	200	1	5.6	45	27	22	30	275	70	6.2	55	31	27	35	300	93
1036	Quercus cerris	3	3	12	2	2	165	-46	3.8	22	15	7	10	184	-23	6.2	80	27	22	25	241	46	7	100	31	27	30	260	69
1037	Vicia cassubica	3.6	11	8	4	4	115	-46	4.3	28	12	8	9	140	-31	6.7	82	26	22	18	215	11	7.5	100	31	27	21	240	26
1038	Cardamine enneaphyllos	4.5	23	15	5	5	55	-17	5	38	18	8	17	82	10	6.5	84	27	20	35	163	94	7	100	31	24	41	190	122
1039	Symphytum tuberosum	3	3	12	4	4	165	-27	3.9	22	15	8	14	176	-7	6.6	80	27	23	26	209	49	7.5	100	31	28	30	220	69
1040	Arum cylindraceum	4.6	24	15	5	5	115	-27	5	39	17	8	13	134	-9	6.5	84	23	19	24	191	42	7	100	26	23	28	210	60
1041	Carex pilosa	3	3	15	6	6	125	-27	3.5	9	18	10	13	144	-9	5.3	30	27	22	24	201	42	5.9	37	31	27	28	220	60
1042	Inula conyza	4.4	21	8	4	4	105	-46	5	36	11	8	10	128	-23	6.8	84	22	22	25	197	46	7.5	100	26	27	30	220	69
1044	Populus nigra	4.2	17	8	8	8	140	-46	4.8	33	12	15	10	164	-23	6.8	83	24	37	25	236	46	7.5	100	28	45	30	260	69
1045	Populus x canadensis	3.6	11	8	5	5	140	-46	4.4	28	11	12	10	156	-23	7.1	82	22	34	25	204	46	8	100	26	42	30	220	69
1046	Chelidonium majus	4.2	19	8	5	5	145	-46	4.9	35	11	10	10	154	-23	7.2	83	22	26	25	181	46	8	100	26	32	30	190	69
1047	Jacobaea vulgaris	4.9	27	12	7	7	140	-17	5.4	41	14	12	14	150	-6	6.9	85	23	30	20	180	25	7.5	100	26	36	23	190	36
1049	Valeriana excelsa excelsa	5.2	30	12	6	6	130	-12	5.5	44	14	16	16	142	4	6.6	86	20	47	26	178	52	7	100	22	58	30	190	69
1050	Cotoneaster integerrimus	6.4	52	8	4	4	105	-46	6.6	61	12	7	10	128	-23	7.2	90	26	19	25	197	46	7.5	100	31	23	30	220	69
1051	Pinus nigra	6.4	52	8	5	5	120	-36	6.8	61	12	8	12	140	-15	8	90	26	19	25	200	48	8.5	100	31	23	30	220	69
1053	Scrophularia nodosa	4.6	24	8	4	4	120	-27	5	39	12	14	14	134	-7	6.5	84	27	47	26	176	49	7	100	32	58	30	190	69
1054	Gentiana pneumonanthe	3.1	4	15	26	26	90	-36	4	23	18	32	12	116	-15	7	80	29	53	25	194	48	8	100	33	60	30	220	69
1055	Senecio sylvaticus	3.1	4	15	9	9	140	-46	3.8	23	18	14	8	153	-36	6.2	80	27	31	14	192	-7	7	100	31	37	16	205	2
1056	Carex supina	5	28	8	5	5	145	-46	5.5	42	11	8	7	154	-37	7	85	22	19	13	181	-12	7.5	100	26	23	15	190	-4
1057	Asparagus officinalis	4.6	24	12	5	5	145	-46	5.2	39	14	8	7	160	-38	7.3	84	23	19	12	205	-15	8	100	26	23	14	220	-8
1058	Dianthus arenarius	4.9	27	15	4	4	140	-46	5.3	41	17	7	7	150	-41	6.5	85	23	16	10	180	-27	7	100	26	19	11	190	-23
1059	Aegonychon purpurocaeruleum	3.7	12	12	6	6	120	-46	4.4	29	15	10	10	150	-23	6.7	82	27	22	25	240	46	7.5	100	31	27	30	270	69
1060	Cardamine heptaphylla	5.5	34	15	5	5	115	-7	6	47	17	7	16	120	6	7.5	86	23	16	25	135	46	8	100	26	19	28	140	60
1061	Verbascum densiflorum	5.8	36	12	8	8	165	-46	6.2	48	14	12	8	175	-36	7.5	87	20	27	14	205	-7	8	100	22	32	16	215	2
1062	Hypericum montanum	5.6	35	12	4	4	140	-27	5.9	48	14	6	12	154	-14	7.1	87	23	13	20	196	23	7.5	100	26	16	23	210	36
1063	Amelanchier ovalis	4.7	25	15	4	4	80	-46	5.3	40	18	7	13	116	-12	7.3	85	27	19	34	224	88	8	100	31	23	41	260	122
1064	Clematis vitalba	4.6	24	15	5	5	125	-46	5.2	39	17	12	10	164	-24	7.3	84	23	36	23	281	38	8	100	26	44	28	320	60
1065	Hylotelephium telephium	3.1	4	15	4	4	140	-31	3.9	23	18	8	11	156	-17	6.6	80	27	20	20	204	22	7.5	100	31	24	23	220	36
1066	Satureja montana	5.7	35	15	5	5	120	-31	6.1	48	16	8	13	145	-11	7.5	87	20	19	25	220	49	8	100	22	23	30	245	69
1067	Acanthus hungaricus	6.5	56	15	5	5	190	-46	6.9	64	16	7	6	196	-42	8.1	91	20	16	9	214	-31	8.5	100	22	19	10	220	-28
1068	Narcissus pseudonarcissus	3.2	5	12	5	5	90	-31	3.9	24	15	9	15	116	0	6.2	81	27	23	34	194	91	7	100	31	28	41	220	122
1069	Acer tataricum	3.7	12	15	5	5	165	-46	4.5	29	18	9	9	176	-31	7.1	82	27	22	18	209	11	8	100	31	27	21	220	26
1070	Achillea coarctata	5.3	30	18	4	4	180	-36	5.8	44	19	7	9	188	-30	7.4	86	24	19	12	212	-13	8	100	26	23	14	220	-8
1071	Achillea clypeolata	6.4	52	15	4	4	165	-31	6.7	61	17	6	11	176	-19	7.6	90	23	15	18	209	14	8	100	26	18	21	220	26
1072	Achillea distans	5	28	15	5	5	190	-46	5.6	42	17	9	6	196	-42	7.4	85	23	22	9	214	-31	8	100	26	27	10	220	-28
1073	Aconitum anthora	6.1	40	15	5	5	125	-46	6.4	52	16	9	8	144	-34	7.6	88	20	24	15	201	0	8	100	22	29	18	220	12
1074	Adenophora lilifolia	6.1	40	15	5	5	190	-46	6.4	52	16	9	7	196	-38	7.6	88	20	24	12	214	-15	8	100	22	29	14	220	-8
1075	Adenophora taurica	6.1	40	15	6	6	190	-12	6.4	52	17	10	15	196	-2	7.6	88	23	23	21	214	26	8	100	26	28	23	220	36
1076	Anemone apennina	5.2	30	15	8	8	130	-17	5.5	44	17	14	15	160	-1	6.6	86	23	32	24	250	44	7	100	26	38	28	280	60
1077	Anemone sylvestris	4.2	20	15	6	6	145	-46	4.7	36	17	10	8	160	-36	6.4	84	23	22	14	205	-7	7	100	26	27	16	220	2
1078	Aquilegia sternbergii	3.5	10	15	5	5	260	-31	4.1	23	17	8	10	270	-22	6.1	62	23	18	16	300	3	6.8	75	26	22	18	310	12
1079	Arabis hirsuta	6.4	52	15	4	4	165	-46	6.7	61	17	7	9	184	-29	7.6	90	23	19	19	241	19	8	100	26	23	23	260	36
1080	Fourraea alpina	6.4	52	15	5	5	165	-46	6.7	61	17	9	7	176	-41	7.6	90	23	24	10	209	-27	8	100	26	29	11	220	-23
1081	Pseudoturritis turrita	4.5	23	15	4	4	190	-46	5.1	38	18	7	7	196	-38	6.9	84	27	16	12	214	-15	7.5	100	31	19	14	220	-8
1082	Argyrolobium biebersteinii	6.1	40	15	6	6	190	-12	6.2	52	17	10	15	196	-2	6.8	88	23	23	21	214	26	7	100	26	28	23	220	36
1083	Aristolochia pallida	4.9	27	15	9	9	220	-46	5.4	41	17	15	9	228	-29	6.9	85	23	34	19	252	19	7.5	100	26	41	23	260	36
1085	Asparagus acutifolius	4.9	27	15	5	5	195	-46	5.3	41	17	12	10	224	-23	6.5	85	23	36	25	311	46	7	100	26	44	30	340	69
1086	Asparagus pseudoscaber	6.1	40	15	6	6	190	-46	6.2	52	16	10	7	196	-38	6.8	88	20	24	12	214	-15	7	100	22	29	14	220	-8
1087	Asparagus tenuifolius	5.2	30	15	4	4	185	-31	5.6	44	17	11	11	200	-17	7	86	23	33	20	245	22	7.5	100	26	41	23	260	36
1088	Asparagus verticillatus	5.3	31	18	4	4	190	-31	5.6	44	19	7	10	196	-26	6.6	86	24	19	13	214	-12	7	100	26	23	14	220	-8
1089	Cynanchica rumelica	4.1	17	15	9	9	190	-12	4.8	33	17	15	15	196	-2	7.2	83	23	34	21	214	26	8	100	26	41	23	220	36
1090	Asperula tenella	6.4	52	15	6	6	190	-22	6.5	61	16	10	13	196	-10	6.8	90	22	23	20	214	24	7	100	24	28	23	220	36
1091	Asphodeline liburnica	6.4	52	15	4	4	145	-3	6.6	61	18	5	16	154	2	7.2	90	27	10	19	181	20	7.5	100	31	12	21	190	26
1092	Asplenium adiantum-nigrum	4.8	26	15	5	5	90	-41	5	35	17	8	11	132	-19	5.9	65	23	18	25	258	47	6.2	75	26	22	30	300	69
1093	Asyneuma anthericoides	6.4	52	15	6	6	190	-12	6.5	61	16	9	15	196	-2	6.8	90	20	21	21	214	26	7	100	22	25	23	220	36
1094	Asyneuma canescens	6.1	40	15	5	5	190	-46	6.2	52	16	9	7	196	-38	6.8	88	20	24	12	214	-15	7	100	22	29	14	220	-8
1095	Athamanta hungarica	6.4	52	15	6	6	165	-46	6.6	61	17	10	8	176	-32	7.2	90	23	23	17	209	7	7.5	100	26	28	20	220	21
1097	Bupleurum praealtum	5	28	15	5	5	190	-46	5.6	42	17	9	6	196	-42	7.4	85	23	22	9	214	-31	8	100	26	27	10	220	-28
1098	Campanula bononiensis	5	28	15	5	5	190	-46	5.6	42	17	9	6	196	-42	7.4	85	23	22	9	214	-31	8	100	26	27	10	220	-28
1099	Campanula cervicaria	6.4	52	15	12	12	140	-22	6.7	61	18	17	14	164	-3	7.6	90	27	35	26	236	50	8	100	31	41	30	260	69
1101	Campanula grosseckii	4.9	27	15	8	8	190	-12	5.3	41	16	9	15	196	-2	6.5	85	20	12	21	214	26	7	100	22	13	23	220	36
1102	Campanula rapunculoides	4.5	23	12	4	4	115	-46	5.1	38	15	8	10	136	-23	6.9	84	27	23	25	199	46	7.5	100	31	28	30	220	69
1103	Campanula rapunculus	5	28	15	5	5	190	-46	5.5	42	17	9	6	196	-42	7	85	23	22	9	214	-31	7.5	100	26	27	10	220	-28
1105	Carduus collinus	6.3	49	15	5	5	165	-46	6.4	59	17	9	8	176	-36	6.8	89	23	24	14	209	-7	7	100	26	29	16	220	2
1106	Carex brevicollis	3.7	12	15	9	9	125	-46	4.3	29	18	14	7	144	-38	6.3	82	27	31	12	201	-15	7	100	31	37	14	220	-8
1107	Carex halleriana	4.1	17	12	5	5	165	-46	4.8	33	14	8	9	184	-29	7.2	83	23	19	19	241	19	8	100	26	23	23	260	36
1108	Carex michelii	3.7	12	15	5	5	155	-46	4.4	29	18	9	9	168	-29	6.7	82	27	22	19	207	19	7.5	100	31	27	23	220	36
